sku_id,category,product_name,scenario_order_lines,scenario_units_ordered,scenario_units_fulfilled,scenario_stockout_orders,scenario_unfulfilled_value_rupees,scenario_fulfilled_revenue_rupees,scenario_fill_rate_pct,data_origin,priority_rank,priority_score
2895,Personal Care,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,3,4,3,1,58.0,174.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3430,Paan Corner,Whisper Choice Sanitary Pad,1,2,0,1,58.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,303,50
21,Fruits & Vegetables,Onion,1,1,0,1,57.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1288,Beverages,Bio Nutrients Pure Diet Tofu Gold,3,3,2,1,57.0,114.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1734,Packaged Food,Safal Frozen Mixed Vegetables,1,1,0,1,57.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,124,55
2189,Chocolates & Candies,Lijjat Garlic Papad,5,6,5,1,57.0,285.0,83.33,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3510,Home & Cleaning,Om Bhakti Wick for Diya - Cotton Flower Batti,5,8,5,1,57.0,95.0,62.5,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1058,Munchies,Madhur Sugar,1,1,0,1,56.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,122,55
1725,Packaged Food,Kellogg's Chocos Combo Pack,1,1,0,1,56.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,280,50
2684,Biscuits,The Bake Shop Whole Wheat Bread Sticks,3,5,4,1,56.0,224.0,80.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,528,35
2686,Biscuits,The Bake Shop Milk & Raisin Toast (Rusk),2,2,1,1,56.0,56.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2692,Biscuits,The Bake Shop Whole Wheat Toast (Rusk),1,1,0,1,56.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3624,Home & Cleaning,Chakaachak Super Steel Scrubber,4,5,0,4,55.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,320,50
612,Munchies,Arden Eggs White,4,5,4,1,55.0,220.0,80.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1265,Beverages,Arden Eggs White,3,4,3,1,55.0,165.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1825,Ice Cream & Desserts,Ching's Red Chilli Sauce,4,4,3,1,55.0,165.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1845,Ice Cream & Desserts,"Ching's Secret Sauce, Green Chilli",8,10,9,1,55.0,495.0,90.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2538,Chocolates & Candies,Del Monte Schezwan Sauce,1,1,0,1,55.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,393,45
3186,Paan Corner,Godrej Cinthol Lime Talc,1,1,0,1,55.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3509,Home & Cleaning,Pril Bar Tub,3,3,2,1,55.0,110.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,761,25
270,Cooking Essentials,Popular Essentials Idli Rice,4,7,6,1,54.0,324.0,85.71,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
584,Cooking Essentials,Popular Essentials Sabudana,1,1,0,1,54.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,119,55
1089,Munchies,Popular Essentials Black Raisins Seedless,1,1,0,1,54.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,278,50
1348,Beverages,President Butter - Salted,3,3,2,1,54.0,108.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1445,Packaged Food,Top Ramen Chicken Noodles,4,7,6,1,54.0,324.0,85.71,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,756,25
2641,Biscuits,Britannia Treat Croissant Vanilla Creme Roll,4,6,3,1,54.0,54.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,532,35
2143,Ice Cream & Desserts,Del Monte Natural Vinegar,1,1,0,1,53.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,394,45
402,Cooking Essentials,Aashirvaad Breakfast Instant Mix - Rice Idli,3,5,4,1,52.0,208.0,80.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
421,Cooking Essentials,ITC Master Chef Hyderabadi Biryani,5,9,8,1,52.0,416.0,88.89,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
754,Munchies,24 Mantra Organic Ragi Flour,3,4,3,1,52.0,156.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1115,Munchies,Popular Essentials Sabja/Basil Seeds,1,1,0,1,51.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,279,50
1789,Ice Cream & Desserts,Ching's Secret Manchow Instant Soup,8,13,8,4,50.0,80.0,61.54,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,987,20
792,Munchies,Ching's Veg Manchurian Masala,3,5,0,3,50.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,992,20
66,Fruits & Vegetables,Ridge Gourd,4,6,4,2,50.0,100.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
497,Cooking Essentials,Weikfield Tomato Salsa Instant Pasta,4,6,4,2,50.0,100.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,961,20
799,Munchies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,6,6,4,2,50.0,100.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,788,25
1699,Packaged Food,Weikfield Tomato Salsa Instant Pasta,2,2,0,2,50.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,965,20
1753,Packaged Food,MTR Vegetable Upma,2,2,0,2,50.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,448,45
1871,Ice Cream & Desserts,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2,2,0,2,50.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,787,25
2141,Ice Cream & Desserts,MTR Vegetable Upma,2,2,0,2,50.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,447,45
2475,Chocolates & Candies,Weikfield Tomato Salsa Instant Pasta,4,5,3,2,50.0,75.0,60.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,960,20
3520,Home & Cleaning,Odomos Mosquito Repellent Cream,6,9,7,2,50.0,175.0,77.78,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,962,20
48,Fruits & Vegetables,Chilli Bhaji,6,13,11,1,50.0,275.0,84.62,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
72,Fruits & Vegetables,Mango Raw,2,2,1,1,50.0,50.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
75,Fruits & Vegetables,Pumpkin Cut,5,8,6,1,50.0,150.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
579,Cooking Essentials,Maggi Chilly Chow Cuppa Noodles,1,1,0,1,50.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,399,45
745,Munchies,MTR 3 Min Poha,6,10,8,1,50.0,200.0,80.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
912,Munchies,Popular Essentials Mustard Seeds Rai Yellow,7,11,9,1,50.0,225.0,81.82,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1011,Munchies,Weikfield Tomato Salsa Instant Pasta,2,3,1,1,50.0,25.0,33.33,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,964,20
1084,Munchies,Popular Essentials Black Brown Chana (Un-Polished),1,1,0,1,50.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,126,55
1484,Packaged Food,Mothers Recipe Tamrind Date Chutney,4,4,3,1,50.0,150.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,764,25
1837,Ice Cream & Desserts,MTR 3 Min Poha,9,16,14,1,50.0,350.0,87.5,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1851,Ice Cream & Desserts,Wingreens Cheesy Chipotle Sauce,4,7,6,1,50.0,300.0,85.71,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,879,20
2087,Ice Cream & Desserts,Weikfield Tomato Salsa Instant Pasta,3,6,4,1,50.0,100.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,963,20
2239,Chocolates & Candies,Wingreens Cheesy Chipotle Sauce,2,4,3,1,50.0,150.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,877,20
919,Munchies,Popular Essentials Jowa Flour,3,4,3,1,49.0,147.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
936,Munchies,Flying Bird Butter Scotch Essence,3,4,3,1,49.0,147.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1073,Munchies,Popular Essentials Chia Seeds,1,1,0,1,49.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,403,45
2453,Chocolates & Candies,Mother's Recipe Tamarind Paste,2,2,1,1,49.0,49.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,922,20
2653,Biscuits,Parle Hide & Seek Choco Rolls,6,9,8,1,49.0,392.0,88.89,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
337,Cooking Essentials,Weikfield Falooda Mix - Kesar Pista,3,3,2,1,48.0,96.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
330,Cooking Essentials,The Bake Shop Bread Crumbs,3,4,3,1,47.0,141.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2679,Biscuits,Unibic Oatmeal Digestive Cookies,3,3,2,1,47.0,94.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3424,Paan Corner,Dabur Gulabari Premium Rose Water,1,1,0,1,47.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,407,45
2527,Chocolates & Candies,Sunfeast Pasta Treat Pack of Tomato Cheese,2,2,0,2,46.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,311,50
2727,Biscuits,Unibic Choco Nut Cookies,2,2,0,2,46.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,42,60
125,Cooking Essentials,Dabur Ginger Garlic Paste,3,4,2,1,46.0,46.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
235,Cooking Essentials,Popular Essentials Dhania (Coriander Seeds),2,2,1,1,46.0,46.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
827,Munchies,Smith & Jones Pasta Masala,6,10,9,1,46.0,414.0,90.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2267,Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,3,5,3,1,46.0,69.0,60.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
644,Munchies,Popular Essentials Misri Dana (Diamond Sugar),8,13,10,2,45.0,150.0,76.92,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1138,"Dairy, Bread & Batter",Britannia Burger Bun with Sesame Seed,8,14,11,2,45.0,165.0,78.57,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1531,Packaged Food,Ching's Secret Asian Hot Instant Soup,5,7,4,2,45.0,60.0,57.14,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1813,Ice Cream & Desserts,Ching's Secret Manchow Noodles Instant Soup,5,8,5,2,45.0,75.0,62.5,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2030,Ice Cream & Desserts,Ching's Secret Tomato Oats Instant Soup,8,12,9,2,45.0,135.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
76,Fruits & Vegetables,Banana Red,5,7,6,1,45.0,270.0,85.71,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
135,Cooking Essentials,Saffola Veggie Twist Masala Oats,3,7,4,1,45.0,60.0,57.14,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
818,Munchies,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,5,7,6,1,45.0,270.0,85.71,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1869,Ice Cream & Desserts,Nissin Cup Noodles Tangy Tomato,1,1,0,1,45.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,769,25
1949,Ice Cream & Desserts,Mother's Recipe Madras Appalam,2,4,3,1,45.0,135.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2167,Chocolates & Candies,Ching's Secret Instant Hot Garlic Noodles,5,11,8,1,45.0,120.0,72.73,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2252,Chocolates & Candies,Dabur Hommade Tamarind Paste,2,2,1,1,45.0,45.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2616,Biscuits,Dukes Waffy Orange Wafers,5,6,4,2,44.0,88.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
13,Fruits & Vegetables,Cauliflower,3,5,3,1,44.0,66.0,60.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
224,Cooking Essentials,Ching's Secret Chowmein Hakka Noodles Masala,1,1,0,1,44.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,933,20
299,Cooking Essentials,Ching's Paneer Chilli Masala,5,9,8,1,44.0,352.0,88.89,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
738,Munchies,Ching's Secret Chowmein Hakka Noodles Masala,5,9,8,1,44.0,352.0,88.89,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,935,20
885,Munchies,Ching's Schezwan Fried Rice(Miracle Masala),3,3,2,1,44.0,88.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1066,Munchies,Maggi 2-Minute Instant Noodles - Masala,1,1,0,1,44.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,414,45
1133,"Dairy, Bread & Batter",Britannia Pav,2,3,1,1,44.0,22.0,33.33,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1461,Packaged Food,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,2,2,1,1,44.0,44.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2217,Chocolates & Candies,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,2,4,3,1,44.0,132.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
198,Cooking Essentials,Sunfeast Yippee! Mood Masala Noodles,3,7,6,1,43.0,258.0,85.71,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1433,Packaged Food,Sunfeast Yippee! Mood Masala Noodles,3,3,2,1,43.0,86.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
31,Fruits & Vegetables,Lettuce Iceberg,5,7,5,1,42.0,105.0,71.43,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
65,Fruits & Vegetables,Parsley,3,5,2,1,42.0,28.0,40.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1281,Beverages,Britannia Brown Bread,5,9,8,1,42.0,336.0,88.89,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1974,Ice Cream & Desserts,MTR Seviyan Vermicelli,2,2,1,1,42.0,42.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,939,20
177,Cooking Essentials,Everest Garam Masala,1,1,0,1,41.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,938,20
582,Cooking Essentials,Everest Amchur Powder,1,1,0,1,41.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,416,45
3434,Paan Corner,Stayfree Secure Dry Cover Extra Large Sanitary Pad,1,1,0,1,41.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,419,45
568,Cooking Essentials,Ching's Chow Mein Hakka Noodles Masala,4,4,0,4,40.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,464,45
2734,Biscuits,Sunfeast Mom's Magic Cashew & Almond Biscuit,4,4,0,4,40.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,175,55
1094,Munchies,Popular Essentials Mustard Seeds Rai Big,2,2,0,2,40.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,456,45
1474,Packaged Food,Saffola Yummy Masala Noodles,3,4,2,2,40.0,40.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,977,20
1733,Packaged Food,Ching's Chow Mein Hakka Noodles Masala,2,4,0,2,40.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,468,45
1796,Ice Cream & Desserts,Chings Instant Soup - Hot & Sour,4,7,3,2,40.0,30.0,42.86,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,989,20
2652,Biscuits,Britannia Treat Croissant Vanilla Creme Roll,7,8,6,2,40.0,120.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2714,Biscuits,Britannia Good Day Cashew Cookies,2,2,0,2,40.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,166,55
3178,Paan Corner,Gellette Presto Ready Shaver,5,7,5,2,40.0,100.0,71.43,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,976,20
1099,Munchies,Popular Essentials Brown Sugar,1,1,0,1,40.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,300,50
1130,"Dairy, Bread & Batter",Britannia Healthy Slice Sandwich Bread,1,1,0,1,40.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1227,"Dairy, Bread & Batter",The Bake Shop Whole Wheat Bread,1,1,0,1,40.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,134,55
1909,Ice Cream & Desserts,Smith & Jones Pink Pasta Sauce Mix,3,4,3,1,40.0,120.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2297,Chocolates & Candies,Smith & Jones Pink Pasta Sauce Mix,5,7,6,1,40.0,240.0,85.71,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2500,Chocolates & Candies,"Kurkure Green Chutney, Rajasthani Style",1,2,0,1,40.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,453,45
87,Fruits & Vegetables,Garlic,8,11,8,2,39.0,104.0,72.73,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
67,Fruits & Vegetables,Papaya Cut,4,5,4,1,39.0,156.0,80.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
238,Cooking Essentials,24 Mantra Organic Puffed Rice,5,9,8,1,39.0,312.0,88.89,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
427,Cooking Essentials,Popular Essentials Guntur Chilli Stemless,2,3,2,1,39.0,78.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,942,20
2275,Chocolates & Candies,Bambino Popular Vermicelli,6,7,6,1,39.0,234.0,85.71,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2037,Ice Cream & Desserts,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,5,5,4,1,38.0,152.0,80.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2718,Biscuits,Britannia Good Day Cashew Cookies Packet,1,1,0,1,38.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,37,60
14,Fruits & Vegetables,Ginger,8,12,9,3,36.0,108.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
5,Fruits & Vegetables,Ladies Finger,6,7,4,2,36.0,48.0,57.14,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
24,Fruits & Vegetables,Mint Leaves,11,17,13,2,36.0,117.0,76.47,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
845,Munchies,Popular Essentials Horse Gram,2,2,1,1,36.0,36.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3645,Health & Hygiene,Zandu Balm,3,4,3,1,36.0,108.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2,Fruits & Vegetables,Tomato Hybrid,7,11,10,1,35.0,350.0,90.91,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
16,Fruits & Vegetables,Muskmelon,3,4,3,1,35.0,105.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
588,Cooking Essentials,Tata Tea Gold,1,1,0,1,35.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,430,45
2232,Chocolates & Candies,Yoga Bar Multigrain Energy Bar Nuts And Seeds,4,5,4,1,35.0,140.0,80.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2738,Biscuits,Britannia Nutri Choice Cracker Sugar Free Biscuit,1,1,0,1,35.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,140,55
1388,Packaged Food,Amul Delicious Fat Spread - Cholesterol Free,9,12,10,2,34.0,170.0,83.33,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
54,Fruits & Vegetables,Raw Banana,5,9,7,1,34.0,119.0,77.78,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
735,Munchies,Everest Chaat Masala,3,4,3,1,34.0,102.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,953,20
1266,Beverages,Nestle A+ Nourish Dahi,5,6,5,1,34.0,170.0,83.33,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1270,Beverages,Britannia Fruit Bun,4,8,6,1,34.0,102.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1731,Packaged Food,Pedigree Puppy Chicken Chunks in Gravy,1,1,0,1,34.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,433,45
41,Fruits & Vegetables,Baby Potato,4,4,2,2,32.0,32.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1517,Packaged Food,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodle,2,3,2,1,32.0,64.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2184,Chocolates & Candies,Chings Instant Soup - Hot & Sour,5,7,4,3,30.0,40.0,57.14,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,983,20
2276,Chocolates & Candies,Ching's Secret Mix Veg Instant Soup,10,11,8,3,30.0,80.0,72.73,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2509,Chocolates & Candies,Ching's Chow Mein Hakka Noodles Masala,3,3,0,3,30.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,463,45
2177,Chocolates & Candies,Ching's Secret Manchow Instant Soup,7,14,11,2,30.0,110.0,78.57,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,981,20
28,Fruits & Vegetables,Coconut Big,2,2,1,1,30.0,30.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
638,Munchies,Ching's Secret Instant Hot Garlic Noodles,5,7,5,1,30.0,75.0,71.43,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1273,Beverages,The Bake Shop Premium White Sandwich Bread,4,4,3,1,30.0,90.0,75.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,587,30
1642,Packaged Food,Ching's Secret Tomato Oats Instant Soup,6,10,8,1,30.0,120.0,80.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1919,Ice Cream & Desserts,Ching's Secret Asian Hot Instant Soup,7,10,8,1,30.0,120.0,80.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2180,Chocolates & Candies,Ching's Secret Schezwan Fried Rice Masala,4,5,3,1,30.0,45.0,60.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2418,Chocolates & Candies,Ching's Secret Tomato Oats Instant Soup,7,12,10,1,30.0,150.0,83.33,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2668,Biscuits,Britannia Treat Burst Choco Creme Fills,7,10,9,1,30.0,270.0,90.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2699,Biscuits,Bauli Moonfils Strawberry,7,13,11,1,30.0,165.0,84.62,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3129,Paan Corner,"Godrej Expert Rich Crème, Dark Brown",5,6,5,1,30.0,150.0,83.33,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3283,Paan Corner,Whisper Choice Regular Wing Sanitary Pad,3,3,2,1,30.0,60.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,958,20
