order_id,sku_id,customer_id,dark_store_id,order_date,category,product_name,units_ordered,units_fulfilled,stockout_flag,substitution_accepted,selling_price_rupees,gross_demand_value_rupees,fulfilled_revenue_rupees,unfulfilled_value_rupees,delivery_minutes,data_origin
QCO-SCN-02092,3065,C01484,DS_01,2026-01-21,Personal Care,Bombay Shaving Company Defender Razor,1,1,False,False,345.0,345.0,345.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02093,1996,C00995,DS_05,2026-01-08,Ice Cream & Desserts,Veeba Sriracha Chilli Garlic Sauce,1,1,False,False,137.0,137.0,137.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02094,712,C00078,DS_03,2026-01-10,Munchies,Sunfeast Yippee! Mood Masala Noodles,1,1,False,False,43.0,43.0,43.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02095,3289,C00087,DS_04,2026-01-13,Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,1,0,True,False,263.0,263.0,0.0,263.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02096,1172,C01106,DS_05,2026-01-07,"Dairy, Bread & Batter",Amul Lite Spread,1,1,False,False,39.0,39.0,39.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02097,81,C00152,DS_03,2026-01-18,Fruits & Vegetables,Zama Organics Carrot,1,1,False,False,17.0,17.0,17.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02098,1729,C00959,DS_01,2026-01-18,Packaged Food,Mother's Recipe Ginger And Garlic Paste,3,0,True,False,38.0,114.0,0.0,114.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02099,360,C01615,DS_04,2026-01-28,Cooking Essentials,Dabur 100% Pure Honey - Worlds No.1,2,2,False,False,387.0,774.0,774.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02100,790,C01510,DS_05,2026-01-25,Munchies,Everest Pani Puri Masala,1,1,False,False,30.0,30.0,30.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02101,2647,C01137,DS_02,2026-01-22,Biscuits,Cadbury Oreo Dipped Biscuit,1,0,True,False,63.0,63.0,0.0,63.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02102,384,C00551,DS_03,2026-01-30,Cooking Essentials,Popular Essentials Mace/Javitri,1,1,False,False,81.0,81.0,81.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02103,2822,C00928,DS_04,2026-01-13,Personal Care,Axe Pulse Men's Deodorant,1,1,False,False,210.0,210.0,210.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02104,3478,C00184,DS_04,2026-01-03,Home & Cleaning,Gala Cloth Poccha/Mop,2,2,False,False,113.0,226.0,226.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02105,2148,C01331,DS_01,2026-01-27,Ice Cream & Desserts,Hershey's Cocoa + Almond Spread,1,0,True,True,266.0,266.0,0.0,266.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02106,2537,C00236,DS_01,2026-01-11,Chocolates & Candies,Maggi Special Masala Spicy Yummy Noodles,3,0,True,False,72.0,216.0,0.0,216.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02107,2551,C00093,DS_04,2026-01-14,"Meats, Fish & Eggs",Arden Desi Eggs,1,1,False,False,95.0,95.0,95.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02108,3700,C01136,DS_01,2026-01-12,Health & Hygiene,Baidyanath Isabgol,2,2,False,False,85.0,170.0,170.0,0.0,28.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02109,1167,C01031,DS_03,2026-01-28,"Dairy, Bread & Batter",Suguna Sharp Egg,1,1,False,False,62.0,62.0,62.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02110,514,C00983,DS_02,2026-01-12,Cooking Essentials,24 Mantra Organic Pancharatna Dal - Split,2,2,False,False,120.0,240.0,240.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02111,1810,C00856,DS_03,2026-01-21,Ice Cream & Desserts,Amul Happy Treats French Fries,1,1,False,False,65.0,65.0,65.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02112,1850,C01067,DS_05,2026-01-21,Ice Cream & Desserts,Sunfeast Yippee Tricolor Pasta Seasoning,3,0,True,False,23.0,69.0,0.0,69.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02113,577,C00793,DS_05,2026-01-17,Cooking Essentials,Everest Cumin Powder (Jeera),1,0,True,True,29.0,29.0,0.0,29.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02114,2170,C00247,DS_04,2026-01-17,Chocolates & Candies,Veeba Pasta And Pizza Sauce,2,2,False,False,65.0,130.0,130.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02115,27,C01026,DS_02,2026-01-03,Fruits & Vegetables,Banana Elaichi,1,1,False,False,49.0,49.0,49.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02116,3442,C00077,DS_04,2026-01-27,Home & Cleaning,Surf Excel Stain Eraser,3,0,True,True,18.0,54.0,0.0,54.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02117,876,C00115,DS_01,2026-01-11,Munchies,Ching's Secret Chicken 65 Masala - Chicken,1,1,False,False,10.0,10.0,10.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02118,83,C01020,DS_05,2026-01-07,Fruits & Vegetables,Zama Organics Sweet Potato,1,0,True,False,31.0,31.0,0.0,31.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02119,305,C01267,DS_05,2026-01-07,Cooking Essentials,Popular Essentials Cloves (Lavang),1,1,False,False,62.0,62.0,62.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02120,794,C00146,DS_02,2026-01-12,Munchies,Everest Garam Masala,2,2,False,False,142.0,284.0,284.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02121,911,C00678,DS_01,2026-01-19,Munchies,Popular Essentials Sattu Atta,3,3,False,False,79.0,237.0,237.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02122,67,C01674,DS_05,2026-01-17,Fruits & Vegetables,Papaya Cut,2,2,False,False,39.0,78.0,78.0,0.0,11.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02123,932,C01407,DS_01,2026-01-26,Munchies,Weikfield Veg Jelly Crystals - Mango,1,1,False,False,44.0,44.0,44.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02124,639,C01446,DS_01,2026-01-25,Munchies,Dabur Ginger Garlic Paste,3,3,False,False,23.0,69.0,69.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02125,1294,C01182,DS_01,2026-01-11,Beverages,The Bake Shop Foot Long,1,1,False,False,40.0,40.0,40.0,0.0,8.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02126,1319,C00324,DS_01,2026-01-25,Beverages,Go Cheese Spread - Garlic,1,1,False,False,94.0,94.0,94.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02127,1159,C00698,DS_05,2026-01-21,"Dairy, Bread & Batter",Bio Nutrients Pure Diet Tofu Gold,1,1,False,False,57.0,57.0,57.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02128,1128,C01077,DS_03,2026-01-26,"Dairy, Bread & Batter",iD Idli & Dosa Batter,2,2,False,False,68.0,136.0,136.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02129,251,C01200,DS_01,2026-01-01,Cooking Essentials,Everest Shahi Paneer Masala,1,1,False,False,40.0,40.0,40.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02130,50,C00238,DS_05,2026-01-16,Fruits & Vegetables,Baby Corn Peeled,1,1,False,False,29.0,29.0,29.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02131,670,C01748,DS_03,2026-01-19,Munchies,Weikfield Baking Soda,1,1,False,False,29.0,29.0,29.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02132,2669,C01686,DS_04,2026-01-08,Biscuits,Parle Milano Mixed Berries Cookies,2,2,False,False,34.0,68.0,68.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02133,3692,C00066,DS_03,2026-01-20,Health & Hygiene,Amrutanjan Pain Balm Extra Power,1,1,False,False,89.0,89.0,89.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02134,3445,C01062,DS_01,2026-01-22,Home & Cleaning,"Mortein Cockroach Killer Spray, Crawling insect killer with Deep-Reach Nozzle",1,1,False,False,179.0,179.0,179.0,0.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02135,1768,C00258,DS_04,2026-01-05,Ice Cream & Desserts,Maggi 2 Minute Masala Noodles,1,1,False,False,12.0,12.0,12.0,0.0,10.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02136,1846,C00572,DS_05,2026-01-29,Ice Cream & Desserts,Veeba Pizza Topping,2,2,False,False,70.0,140.0,140.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02137,1079,C01596,DS_05,2026-01-29,Munchies,Satyam Singdana,2,0,True,False,111.0,222.0,0.0,222.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02138,2712,C01225,DS_04,2026-01-09,Biscuits,Good Day Butter Cookies,2,0,True,True,10.0,20.0,0.0,20.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02139,2689,C00635,DS_04,2026-01-06,Biscuits,The Bake Shop Masala Lavash,1,1,False,False,70.0,70.0,70.0,0.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02140,3015,C00005,DS_04,2026-01-06,Personal Care,L'Oreal Anti Hair Fall Conditioner,1,1,False,False,199.0,199.0,199.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02141,3266,C01506,DS_05,2026-01-02,Paan Corner,Comfy Baby Pants XL 12-17 kg,2,0,True,False,364.0,728.0,0.0,728.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02142,1478,C00519,DS_03,2026-01-01,Packaged Food,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,1,1,False,False,41.0,41.0,41.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02143,2694,C01091,DS_05,2026-01-10,Biscuits,Open Secret White Choco Story Box,1,1,False,False,81.0,81.0,81.0,0.0,24.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02144,2819,C00422,DS_02,2026-01-20,Personal Care,Colgate Sensitive Everyday Protection Anticavity Toothpaste,1,1,False,False,75.0,75.0,75.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02145,1052,C01422,DS_02,2026-01-21,Munchies,Delight Nuts Berries Mix,2,2,False,False,319.0,638.0,638.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02146,3448,C00624,DS_01,2026-01-17,Home & Cleaning,Godrej Aer Power Pocket Berry Rush,2,2,False,False,55.0,110.0,110.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02147,265,C01332,DS_03,2026-01-20,Cooking Essentials,Saffola Yummy Masala Noodles,1,0,True,False,20.0,20.0,0.0,20.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02148,3706,C00154,DS_04,2026-01-05,Health & Hygiene,Stayfree Secure XL Size Sanitary Napkins,2,2,False,False,115.0,230.0,230.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02149,2701,C01108,DS_03,2026-01-30,Biscuits,Parle Hide & Seek Choco Rolls,1,1,False,False,60.0,60.0,60.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02150,263,C01743,DS_01,2026-01-06,Cooking Essentials,Eastern Chicken Masala,2,2,False,False,65.0,130.0,130.0,0.0,24.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02151,2305,C00853,DS_03,2026-01-12,Chocolates & Candies,Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed,1,1,False,False,140.0,140.0,140.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02152,71,C00843,DS_03,2026-01-20,Fruits & Vegetables,Lettuce Red,1,1,False,False,17.0,17.0,17.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02153,2702,C01236,DS_01,2026-01-04,Biscuits,The Bake Shop Jeera Ajwain Bread Sticks,1,1,False,False,56.0,56.0,56.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02154,2786,C01542,DS_03,2026-01-14,Personal Care,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,2,0,True,False,157.0,314.0,0.0,314.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02155,2131,C01461,DS_02,2026-01-29,Ice Cream & Desserts,Sunfeast Yippee! Magic Masala Noodles,1,0,True,False,45.0,45.0,0.0,45.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02156,3087,C00108,DS_03,2026-01-07,Personal Care,"Godrej No.1 Bathing Soap, Jasmine",2,0,True,True,84.0,168.0,0.0,168.0,31.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02157,274,C00533,DS_01,2026-01-19,Cooking Essentials,Popular Essentials Cooking Soda,2,2,False,False,27.0,54.0,54.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02158,918,C01521,DS_05,2026-01-19,Munchies,Ching's Secret Veg Manchurian Masala,1,1,False,False,44.0,44.0,44.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02159,1418,C01755,DS_02,2026-01-03,Packaged Food,Chings Instant Soup - Sweet Corn Veg,3,3,False,False,10.0,30.0,30.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02160,87,C01176,DS_03,2026-01-02,Fruits & Vegetables,Garlic,1,1,False,False,13.0,13.0,13.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02161,1527,C00009,DS_01,2026-01-05,Packaged Food,Mother's Recipe Pickle - Mango,2,2,False,False,113.0,226.0,226.0,0.0,11.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02162,878,C01222,DS_03,2026-01-01,Munchies,Praakritik Natural Desi Gir Cow A2 Ghee,1,1,False,False,1305.0,1305.0,1305.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02163,1350,C01705,DS_02,2026-01-16,Beverages,Yoga Bar Peanut Butter Dark Chocolate Jar,2,2,False,False,249.0,498.0,498.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02164,1450,C01452,DS_01,2026-01-08,Packaged Food,Ching's Manchurian Instant Noodles,1,1,False,False,15.0,15.0,15.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02165,3183,C01303,DS_03,2026-01-18,Paan Corner,Colgate Kids 0-2 Extra Soft Tooth Brush,2,2,False,False,25.0,50.0,50.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02166,896,C00947,DS_02,2026-01-09,Munchies,24 Mantra Organic Chana Dal,1,1,False,False,89.0,89.0,89.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02167,3257,C01624,DS_02,2026-01-11,Paan Corner,L'Oreal Paris Color Protect Shampoo,3,3,False,False,282.0,846.0,846.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02168,1451,C01142,DS_01,2026-01-04,Packaged Food,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar,1,1,False,False,41.0,41.0,41.0,0.0,11.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02169,1128,C00921,DS_04,2026-01-24,"Dairy, Bread & Batter",iD Idli & Dosa Batter,3,3,False,False,68.0,204.0,204.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02170,1758,C01620,DS_01,2026-01-04,Packaged Food,Mother's Recipe Mixed Pickle,1,0,True,False,110.0,110.0,0.0,110.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02171,1430,C00007,DS_03,2026-01-28,Packaged Food,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,1,1,False,False,33.0,33.0,33.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02172,849,C00226,DS_03,2026-01-06,Munchies,Satyam Makhana,1,1,False,False,208.0,208.0,208.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02173,1759,C01515,DS_04,2026-01-30,Packaged Food,Godrej Yummiez Chicken Breakfast Salami,1,0,True,False,143.0,143.0,0.0,143.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02174,465,C00101,DS_03,2026-01-22,Cooking Essentials,Eastern Tamarind,1,1,False,False,63.0,63.0,63.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02175,1207,C01617,DS_04,2026-01-25,"Dairy, Bread & Batter",Dlicia Whip Topping Bottle,2,2,False,False,171.0,342.0,342.0,0.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02176,1969,C01769,DS_05,2026-01-25,Ice Cream & Desserts,Pantai Light Soy Sauce,2,2,False,False,234.0,468.0,468.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02177,1417,C00470,DS_02,2026-01-14,Packaged Food,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,1,1,False,False,347.0,347.0,347.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02178,2905,C01587,DS_01,2026-01-06,Personal Care,Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,1,1,False,False,375.0,375.0,375.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02179,847,C00985,DS_04,2026-01-21,Munchies,Godrej Yummiez Chilli Chicken Sausages,2,2,False,False,144.0,288.0,288.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02180,3611,C00926,DS_01,2026-01-20,Home & Cleaning,Om Bhakti Wick for Diya - Vanaspati Ghee Cotton Wicks Small,1,1,False,False,61.0,61.0,61.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02181,2739,C01661,DS_02,2026-01-25,Biscuits,Cadbury Oreo Chocolatey Sandwich Biscuits Family Pack,3,0,True,False,80.0,240.0,0.0,240.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02182,3604,C01406,DS_04,2026-01-08,Home & Cleaning,Ariel Matic Front Load Liquid Detergent,2,2,False,False,220.0,440.0,440.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02183,2982,C01601,DS_04,2026-01-25,Personal Care,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,1,1,False,False,85.0,85.0,85.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02184,427,C01588,DS_01,2026-01-27,Cooking Essentials,Popular Essentials Guntur Chilli Stemless,1,0,True,True,39.0,39.0,0.0,39.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02185,1831,C01308,DS_03,2026-01-22,Ice Cream & Desserts,Sunfeast YiPPee! Noodles - Magic Masala,1,1,False,False,91.0,91.0,91.0,0.0,8.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02186,545,C00841,DS_04,2026-01-09,Cooking Essentials,Amul Fresh Cream,1,0,True,True,63.0,63.0,0.0,63.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02187,2876,C00334,DS_02,2026-01-08,Personal Care,Godrej Easy Natural Black Hair Colour,3,3,False,False,25.0,75.0,75.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02188,2052,C00177,DS_04,2026-01-04,Ice Cream & Desserts,Dabur Hommade - Kalonji Tamatar Ki Chutney,1,1,False,False,61.0,61.0,61.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02189,872,C00455,DS_04,2026-01-25,Munchies,"Ching's Secret Instant Noodles, Hot Garlic",1,1,False,False,60.0,60.0,60.0,0.0,11.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02190,3449,C00866,DS_04,2026-01-14,Home & Cleaning,Hit Cockroach Killer Spray,1,1,False,False,98.0,98.0,98.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02191,328,C00248,DS_02,2026-01-10,Cooking Essentials,Popular Essentials Ajwain Whole,2,0,True,False,44.0,88.0,0.0,88.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02192,1962,C00633,DS_02,2026-01-05,Ice Cream & Desserts,Ching's Secret Just Soak - Veg Hakka Noodles,2,2,False,False,30.0,60.0,60.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02193,2578,C01431,DS_03,2026-01-15,"Meats, Fish & Eggs",Eastern Fish Masala,2,2,False,False,47.0,94.0,94.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02194,143,C00042,DS_01,2026-01-06,Cooking Essentials,Popular Essentials Plain Puffed Rice (Murmura/Muri),1,1,False,False,18.0,18.0,18.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02195,2115,C00555,DS_03,2026-01-26,Ice Cream & Desserts,Lijjat Urad Papad,1,0,True,True,57.0,57.0,0.0,57.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02196,2864,C01727,DS_05,2026-01-11,Personal Care,Gillette Lemon Lime Shaving Foam,1,1,False,False,177.0,177.0,177.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02197,175,C00584,DS_04,2026-01-14,Cooking Essentials,Popular Essentials Chana Dal (Un-Polished),1,1,False,False,54.0,54.0,54.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02198,1789,C01289,DS_05,2026-01-20,Ice Cream & Desserts,Ching's Secret Manchow Instant Soup,1,0,True,True,10.0,10.0,0.0,10.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02199,852,C01097,DS_02,2026-01-21,Munchies,Weikfield Cocoa Powder,1,1,False,False,65.0,65.0,65.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02200,2332,C01415,DS_04,2026-01-04,Chocolates & Candies,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,3,3,False,False,48.0,144.0,144.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02201,339,C01313,DS_04,2026-01-03,Cooking Essentials,Pantai Coconut Cream,1,1,False,False,143.0,143.0,143.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02202,3478,C01075,DS_01,2026-01-09,Home & Cleaning,Gala Cloth Poccha/Mop,1,1,False,False,113.0,113.0,113.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02203,3261,C01749,DS_02,2026-01-23,Paan Corner,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,3,3,False,False,110.0,330.0,330.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02204,610,C00485,DS_03,2026-01-26,Munchies,Tata Salt,1,1,False,False,24.0,24.0,24.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-02205,1114,C00504,DS_04,2026-01-30,Munchies,Sugarlite 50% Less Calories Sugar Pouch,1,0,True,True,59.0,59.0,0.0,59.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
